92	[116680003-PR,260686004-AT,363700003-MA,405813007-AABS,424226004-DV,425391005-DV]
89	[116680003-PR,246513007-PROP,260686004-AT,363700003-MA,405813007-AABS]
89	[116680003-PR,246513007-RV,260686004-AT,363700003-MA,405813007-AABS]
89	[116680003-PR,246513007-POMP,260686004-AT,363700003-MA,405813007-AABS]
85	[116680003-PR,260686004-AT,424361007-SU]
84	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370130000-PMS,370132008-QT]
84	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370130000-PMS,370132008-QL]
84	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370130000-PMS,370132008-OV]
84	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370130000-PMS,370132008-OVQT]
84	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370130000-PMS,370132008-NV]
84	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370130000-PMS,370132008-NTV]
84	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370130000-PMS,370132008-TV]
84	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370130000-PMS,370132008-QT]
84	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370130000-PMS,370132008-QL]
84	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370130000-PMS,370132008-OV]
84	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370130000-PMS,370132008-OVQT]
84	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370130000-PMS,370132008-NV]
84	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370130000-PMS,370132008-NTV]
84	[116680003-PR,116686009-SN,246093002-OE,260686004-AT,370130000-PMS,370132008-TV]
84	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370130000-PMS,370132008-QT]
84	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370130000-PMS,370132008-QL]
84	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370130000-PMS,370132008-OV]
84	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370130000-PMS,370132008-OVQT]
84	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370130000-PMS,370132008-NV]
84	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370130000-PMS,370132008-NTV]
84	[116680003-PR,116686009-SN,246093002-CS,260686004-AT,370130000-PMS,370132008-TV]
84	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370130000-PMS,370132008-QT]
84	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370130000-PMS,370132008-QL]
84	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370130000-PMS,370132008-OV]
84	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370130000-PMS,370132008-OVQT]
84	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370130000-PMS,370132008-NV]
84	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370130000-PMS,370132008-NTV]
84	[116680003-PR,116686009-SN,246093002-OR,260686004-AT,370130000-PMS,370132008-TV]
84	[116680003-PR,363699004-DV]
83	[116680003-PR,363703001-INT]
83	[116680003-SN,370133003-SU]
80	[116680003-PR,246513007-PROP,260686004-AT,363704007-AABS]
80	[116680003-PR,246513007-RV,260686004-AT,363704007-AABS]
